Salarios,,,,
7997.28,7997.28,,,
7997.28,7997.28,,,
7995.58,7995.58,,,
7994.34,7994.34,,,
7991.80,7991.80,,,
7982.60,7982.60,,,
7982.60,7982.60,,,
7982.60,7982.60,,,
7982.60,7982.60,,,
7982.60,7982.60,,,
7982.60,7982.60,,,
7982.60,7982.60,,,
7980.66,7980.66,,,
7977.04,7977.04,,,
7977.04,7977.04,,,
7975.57,7975.57,,,
7973.11,7973.11,,,
7972.82,7972.82,,,
7972.82,7972.82,,,
7970.86,7970.86,,,
7967.21,7967.21,,,
7967.21,7967.21,,,
7967.21,7967.21,,,
7967.21,7967.21,,,
7967.21,7967.21,,,
7967.21,7967.21,,,
7967.21,7967.21,,,
7967.21,7967.21,,,
7967.21,7967.21,,,
7967.21,7967.21,,,
7967.21,7967.21,,,
7967.21,7967.21,,,
7967.21,7967.21,,,
7967.21,7967.21,,,
7967.21,7967.21,,,
7967.21,7967.21,,,
7963.25,7963.25,,,
7963.04,7963.04,,,
7963.04,7963.04,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7955.80,7955.80,,,
7953.26,7953.26,,,
7943.47,7943.47,,,
7938.89,7938.89,,,
7937.70,7937.70,,,
7935.91,7935.91,,,
7935.91,7935.91,,,
7935.91,7935.91,,,
7927.86,7927.86,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7923.91,7923.91,,,
7918.03,7918.03,,,
7918.03,7918.03,,,
7909.23,7909.23,,,
7908.19,7908.19,,,
7904.26,7904.26,,,
7900.43,7900.43,,,
7899.11,7899.11,,,
7898.96,7898.96,,,
7898.36,7898.36,,,
7894.56,7894.56,,,
7889.67,7889.67,,,
7881.14,7881.14,,,
7879.89,7879.89,,,
7878.68,7878.68,,,
7878.68,7878.68,,,
7876.24,7876.24,,,
7876.24,7876.24,,,
7876.24,7876.24,,,
7874.99,7874.99,,,
7874.99,7874.99,,,
7874.99,7874.99,,,
7874.99,7874.99,,,
7874.99,7874.99,,,
7874.99,7874.99,,,
7872.06,7872.06,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.85,7868.85,,,
7868.64,7868.64,,,
7865.21,7865.21,,,
7858.34,7858.34,,,
7850.54,7850.54,,,
7850.05,7850.05,,,
7845.65,7845.65,,,
7840.76,7840.76,,,
7834.89,7834.89,,,
7834.42,7834.42,,,
7834.42,7834.42,,,
7829.50,7829.50,,,
7829.50,7829.50,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7826.08,7826.08,,,
7824.13,7824.13,,,
7819.67,7819.67,,,
7819.67,7819.67,,,
7819.67,7819.67,,,
7819.67,7819.67,,,
7818.26,7818.26,,,
7812.39,7812.39,,,
7804.64,7804.64,,,
7804.64,7804.64,,,
7798.69,7798.69,,,
7794.78,7794.78,,,
7791.84,7791.84,,,
7790.16,7790.16,,,
7790.16,7790.16,,,
7790.16,7790.16,,,
7790.16,7790.16,,,
7780.10,7780.10,,,
7777.17,7777.17,,,
7777.17,7777.17,,,
7777.17,7777.17,,,
7777.17,7777.17,,,
7777.17,7777.17,,,
7777.17,7777.17,,,
7775.40,7775.40,,,
7770.49,7770.49,,,
7770.49,7770.49,,,
7770.49,7770.49,,,
7770.49,7770.49,,,
