Salarios
5282.60
5901.63
7377.04
6114.13
3668.47
6456.52
3815.21
4891.30
3423.91
5869.56
7336.95
3913.04
5624.99
3093.26
7377.04
5901.63
5901.63
4918.03
5901.63
7377.04
5901.63
4918.03
3836.06
5901.63
6163.04
3081.52
7756.90
5076.79
3729.28
3580.11
3521.73
7522.82
7043.47
5869.56
6456.52
7043.47
4695.65
3081.52
5901.63
4180.32
4162.49
5869.56
7043.47
6393.44
4180.32
7377.04
3934.42
5901.63
4711.96
6491.80
4918.03
4891.30
3766.30
4891.30
5618.78
4773.48
7307.60
6358.69
3286.95
4108.69
6505.43
6358.69
7630.43
7630.43
7630.43
7630.43
7336.95
4402.17
7458.56
6656.08
4108.69
7043.47
5282.60
3521.73
7630.43
3521.73
5986.95
3521.73
7081.96
3983.60
4918.03
5508.19
7672.13
6196.72
7672.13
4524.59
3147.54
5459.01
3057.06
3130.43
7826.08
4918.03
6393.44
4426.22
5311.47
3540.98
7081.96
3934.42
6845.90
4918.03
7672.13
5901.63
6491.80
5901.63
6196.72
6456.52
5380.43
7336.95
7850.54
4402.17
7288.04
6358.69
7630.43
7336.95
5869.56
3228.26
5869.56
7336.95
3815.21
3668.47
5869.56
3913.04
5901.63
5311.47
6972.78
3934.42
6970.10
6358.69
3169.56
5282.60
3836.06
3934.42
5409.83
4180.32
4672.13
7377.04
3068.85
3836.06
7868.85
3540.98
4636.95
4695.65
3081.52
5966.85
3132.59
7160.22
6163.04
4891.30
3521.73
5478.26
3913.04
4695.65
5901.63
4426.22
7081.96
5901.63
7043.47
7043.47
7826.08
4524.59
3540.98
7043.47
5478.26
3521.73
5478.26
5869.56
3521.73
5966.85
4226.51
3179.34
5409.83
7131.14
3196.72
7081.96
4721.31
4918.03
4426.22
3668.47
4402.17
3668.47
7336.95
4918.03
5901.63
4585.59
4891.30
6456.52
4402.17
5135.86
6740.21
7336.95
7395.65
3442.62
6491.80
4201.96
3540.98
6688.52
5606.55
5901.63
3715.43
4695.65
5869.56
3081.52
7458.56
3977.90
3228.26
3423.91
5869.56
3521.73
7043.47
7826.08
4304.34
5901.63
4426.22
5901.63
4721.31
7967.21
5409.83
6847.82
4891.30
7336.95
5380.43
6559.23
5869.56
3729.28
6265.19
6861.87
4176.79
5966.85
6861.87
4206.52
6639.34
4918.03
3049.18
7377.04
3934.42
5086.95
4720.10
3913.04
5869.56
5869.56
5718.23
5966.85
3179.34
5016.39
4919.01
4919.01
4919.01
7377.04
5163.93
3688.52
5869.56
6876.19
3688.52
4524.59
6639.34
5901.63
6442.62
5282.60
6456.52
5869.56
6456.52
5869.56
4891.30
3815.21
6502.49
3326.08
3815.21
3580.11
7955.80
5869.56
5869.56
5869.56
4918.03
4918.03
6885.24
3836.06
4426.22
3540.98
5409.83
5869.56
3786.88
5901.63
5901.63
5901.63
6393.44
4396.72
5508.19
3423.91
6456.52
4157.60
4499.99
3521.73
4402.17
5519.33
7160.22
5966.85
5551.63
3668.47
7043.47
5869.56
4426.22
5869.56
5869.56
3540.98
4131.14
5869.56
3815.21
3521.73
6573.91
7160.22
6762.43
4624.30
4891.30
4891.30
4695.65
3110.86
4918.03
3934.42
4918.03
6885.24
5869.56
4891.30
7336.95
7043.47
3196.72
4918.03
3983.60
7131.14
4426.22
6604.91
3147.54
4131.14
5722.82
5869.56
4891.30
5869.56
5478.26
7439.67
4402.17
3961.95
3961.95
4402.17
4375.69
3521.73
3717.39
4989.13
5331.52
4206.52
3599.99
5901.63
7377.04
4426.22
4426.22
4421.73
7826.08
6885.24
4426.22
7377.04
4214.75
3295.08
6491.80
6491.80
6491.80
3423.91
3913.04
5869.56
7458.56
7458.56
3878.45
3815.21
3245.90
5106.52
3228.26
4989.13
3688.52
3206.73
7336.95
4695.65
3521.73
6211.95
3521.73
5869.56
6885.24
7672.13
7672.13
4157.60
3540.98
4426.22
4426.22
5282.60
5869.56
5282.60
6456.52
5869.56
3521.73
3521.73
4402.17
4972.37
3281.76
5869.56
5869.56
5869.56
5869.56
6505.43
5901.63
5901.63
5901.63
5901.63
3688.52
5901.63
5901.63
5901.63
7043.47
5233.69
4891.30
4226.08
7874.99
5380.43
5380.43
6945.65
4402.17
3196.72
4180.32
6393.44
7377.04
6491.80
3668.47
4695.65
7336.95
6364.64
7160.22
4475.13
3072.92
4972.37
3013.25
6961.32
6961.32
6662.98
6762.43
6456.52
5869.56
7043.47
6786.88
7377.04
7377.04
3688.52
5901.63
5901.63
3934.42
7043.47
4773.48
4773.48
4773.48
6652.17
7982.60
7141.30
7043.47
3052.17
4573.77
5901.63
4426.22
7826.08
5135.86
4918.03
7630.43
7043.47
3913.04
7043.47
6260.86
7923.91
3286.95
3697.37
3442.62
5901.63
4721.31
7081.96
7081.96
7043.47
7336.95
3580.11
3729.28
4972.37
3977.90
4594.47
7672.13
5901.63
6397.82
7043.47
5901.63
3442.62
3934.42
4667.21
5311.47
5901.63
4918.03
7377.04
3570.65
7395.65
3913.04
3521.73
7336.95
3521.73
5869.56
3423.91
7336.95
4402.17
4108.69
4773.48
6265.19
5966.85
6688.52
4426.22
5311.47
4918.03
5901.63
4819.67
3934.42
3688.52
5901.63
5869.56
7043.47
4891.30
4402.17
3934.42
3934.42
6295.08
6196.72
6885.24
5869.56
5869.56
5869.56
5869.56
6603.26
7043.47
5519.33
6961.32
4972.37
3977.90
5569.06
5966.85
6786.88
3540.98
4918.03
6639.34
4131.14
4918.03
3442.62
4918.03
5409.83
4402.17
4286.24
3913.04
3521.73
5576.08
5869.56
3081.52
4695.65
5869.56
5901.63
6786.88
5901.63
7630.43
4402.17
5759.99
5869.56
3717.39
5086.95
5380.43
3815.21
5869.56
5869.56
6456.52
4891.30
5869.56
5869.56
5869.56
3082.87
5817.67
4475.13
5370.16
3442.62
6196.72
4672.13
4891.30
4891.30
4402.17
4460.86
7336.95
7377.04
7081.96
5901.63
5655.73
5901.63
5704.91
5869.56
5831.41
3913.04
4226.08
4695.65
3521.73
6701.08
4402.17
7336.95
6847.82
5869.56
3580.11
3580.11
7955.80
7458.56
6265.19
5966.85
5901.63
5901.63
7377.04
3228.26
3179.34
6114.13
3913.04
7826.08
7826.08
3521.73
4695.65
4402.17
4327.86
6147.54
3423.91
4891.30
3913.04
5380.43
3668.47
7336.95
3374.99
4353.26
3717.39
5380.43
4793.47
6808.69
4475.13
3232.04
5966.85
4718.78
3182.32
4721.31
5901.63
3245.90
4180.32
6786.88
5869.56
5282.60
7336.95
3179.34
3423.91
3179.34
6358.69
6364.64
3977.90
5370.16
4723.75
5869.56
7043.47
7042.98
4402.17
5869.56
4226.08
5869.56
3179.34
3717.39
7336.95
3913.04
5869.56
5901.63
5901.63
4918.03
7377.04
3688.52
6163.04
4891.30
3766.30
5869.56
4891.30
7336.95
3228.26
3442.62
5038.04
3301.63
3521.73
3570.65
4475.13
4475.13
5966.85
7043.47
5016.39
3442.62
3934.42
7826.08
4402.17
6016.30
4451.08
6456.52
3442.62
5754.09
3712.49
7630.43
4891.30
7607.73
5966.85
7955.80
5311.47
4131.14
7672.13
4918.03
7426.22
5582.95
7043.47
3913.04
4402.17
5869.56
4108.69
5869.56
4402.17
6060.32
3491.80
3245.90
6836.06
3491.80
6049.18
3442.62
5966.85
3582.59
5966.85
5135.86
3540.98
4426.22
6196.72
5409.83
3423.91
7336.95
5282.60
3864.13
3540.98
7081.96
7081.96
3540.98
5901.63
3934.42
4918.03
3442.62
5901.63
3913.04
4891.30
6163.04
6270.65
5966.85
7458.56
4972.37
5966.85
6961.32
7826.08
7630.43
5869.56
5869.56
4402.17
7591.30
3913.04
7826.08
4891.30
5576.08
4304.34
5869.56
3179.34
7826.08
3913.04
5869.56
4278.68
6491.80
6491.80
4891.30
6260.86
4132.17
5456.73
3423.91
7777.17
7826.08
4849.18
4721.31
4229.50
4308.19
5869.56
5966.85
3580.11
4010.86
4108.69
4891.30
4402.17
5576.08
5869.56
4402.17
3934.42
3934.42
4918.03
5901.63
3934.42
4918.03
3913.04
6456.52
3228.26
3326.08
6456.52
7336.95
3913.04
6554.34
7081.96
7868.85
7043.47
7336.95
4059.78
5966.85
5966.85
3341.43
7955.80
3019.22
6137.70
4918.03
5508.19
4573.77
4452.29
4148.85
4402.17
4108.69
6749.99
4891.30
5869.56
7043.47
5869.56
3326.08
4891.30
7336.95
6491.80
6147.54
4989.13
7043.47
7955.80
3606.96
7092.39
3179.34
7377.04
4918.03
3540.98
5311.47
7336.95
3913.04
7336.95
6847.82
4402.17
6358.69
5901.63
7868.85
7672.13
3934.42
3934.42
7377.04
4918.03
5114.75
6163.04
7239.77
3182.32
3102.76
3182.32
7043.47
7747.82
7982.60
4402.17
4426.22
4426.22
3196.72
5901.63
7967.21
7081.96
5090.16
3442.62
5901.63
4426.22
4695.65
4695.65
5478.26
5869.56
3326.08
7630.43
6945.65
4677.04
7043.47
6773.47
4901.08
5869.56
3668.47
7336.95
7336.95
3668.47
3580.11
3580.11
5767.95
5311.47
7081.96
5901.63
3540.98
5901.63
5901.63
3913.04
5869.56
4402.17
3245.90
4108.69
3521.73
3668.47
5478.26
5380.43
3521.73
3423.91
5869.56
3815.21
3179.34
5966.85
4972.37
5469.61
5966.85
4426.22
3983.60
3836.06
3540.98
3344.26
7377.04
5557.37
5282.60
4930.43
7043.47
5869.56
6339.13
6456.52
5901.63
7081.96
4180.32
7190.21
4695.65
7923.91
4695.65
4402.17
5282.60
4695.65
6163.04
3668.47
5728.17
6442.20
4325.96
5966.85
3480.66
4180.32
4918.03
3393.44
7081.96
5901.63
5869.56
7336.95
3913.04
7937.70
5114.75
3196.72
7081.96
3196.72
4108.69
6603.26
5282.60
6163.04
5869.56
6163.04
5869.56
3326.08
5869.56
3480.66
5370.16
4226.51
3082.87
7524.59
4918.03
3688.52
4918.03
7377.04
6796.72
7081.96
4672.13
4549.18
4840.43
4891.30
3668.47
7336.95
3668.47
7336.95
7092.39
3619.56
4402.17
4402.17
3442.62
3423.91
4891.30
6358.69
3423.91
7826.08
4695.65
3423.91
4475.13
5299.67
5901.63
5901.63
3934.42
3442.62
7868.85
6191.31
4918.03
3039.34
4131.14
4180.32
7081.96
5016.39
5869.56
4402.17
6632.60
3668.47
5869.56
3521.73
3913.04
4084.23
4216.30
4548.91
3521.73
5869.56
6114.13
3286.95
4064.67
5901.63
4918.03
7043.47
4402.17
5869.56
4891.30
4402.17
5869.56
5469.61
4972.37
3729.28
4475.13
4972.37
6215.46
4972.37
3977.90
3688.52
6147.54
3442.62
7377.04
7377.04
5655.73
3688.52
4695.65
5869.56
7826.08
4891.30
7336.95
4891.30
4402.17
3668.47
5966.85
5966.85
6265.19
3553.25
4475.13
5869.56
5869.56
7043.47
7923.91
4918.03
5901.63
3442.62
6804.59
4721.31
7081.96
7336.95
6089.67
5869.56
6147.54
4918.03
6393.44
7377.04
4918.03
4918.03
4476.88
3540.98
3540.98
4126.22
5901.63
5901.63
3540.98
3540.98
5311.47
3934.42
5901.63
4499.99
6772.37
6667.95
4972.37
4176.79
4891.30
3913.04
4891.30
3766.30
6238.85
7630.43
7630.43
7043.47
3619.56
3815.21
7445.54
7434.78
6358.69
4910.86
5901.63
4947.54
3366.88
6167.21
3540.98
4721.31
3934.42
5901.63
3196.72
5046.84
5901.63
4426.22
5869.56
4284.78
3824.99
3913.04
3323.64
4102.82
6749.99
4891.30
3326.08
3521.73
5311.47
5901.63
3491.80
7868.85
4573.77
6079.89
3423.91
4157.60
5282.60
6961.32
7060.77
6861.87
5966.85
6282.29
4918.03
4180.32
7229.50
3809.50
6491.80
6393.44
7769.50
6491.80
4729.89
7043.47
7043.47
3081.52
4891.30
7043.47
6245.90
7595.90
7043.47
4402.17
4402.17
4548.91
6063.31
5966.85
7043.47
6163.04
5754.09
3059.99
7338.68
5282.60
5635.76
7412.95
3779.99
5459.01
7043.47
4891.30
3932.60
4695.65
5331.52
5027.28
4475.13
5951.93
4891.30
3548.15
4402.17
4402.17
4510.76
5869.56
3055.10
7336.95
7997.28
4402.17
3374.99
5869.56
5901.63
6692.45
3970.76
7963.04
7794.78
5001.63
3664.91
3540.98
6639.34
5904.09
3422.95
3122.95
4773.48
5966.85
5966.85
7160.22
4695.65
7850.05
7508.15
4059.78
3521.73
3521.73
5869.56
3423.91
5380.43
5380.43
6771.52
3521.73
5905.27
7043.47
3423.91
5869.56
4695.65
3913.04
3590.16
7081.96
5901.63
6693.44
3794.75
3326.08
7530.65
7923.91
5869.56
3179.34
4279.89
7630.43
3668.47
5458.69
7923.91
5869.56
3927.54
3934.42
3196.72
4019.01
3472.82
4108.69
6661.95
4901.08
3779.00
4057.37
6969.83
3452.45
5512.13
7790.16
7436.06
7878.68
3127.86
3179.34
4793.47
5869.56
6847.82
3130.43
4402.17
5282.60
3521.73
4157.60
7043.47
7043.47
4220.05
4475.13
4891.30
5869.56
7043.47
4918.03
4485.24
3540.98
4131.14
6255.73
5901.63
7081.96
3540.98
6735.73
7868.85
7278.26
7081.96
3934.42
4426.22
6114.13
3668.47
6309.78
5178.68
3540.98
5901.63
3540.98
4721.31
4426.22
6295.08
5869.56
5623.04
6456.52
7043.47
3521.73
6407.60
7923.91
4108.69
4402.17
5673.91
7043.47
6265.19
3977.90
3580.11
3179.34
6603.26
6109.23
5869.56
6393.44
5508.19
3913.04
3913.04
4695.65
4426.22
5901.63
6456.52
4891.30
5901.63
7229.50
4402.17
7336.95
3521.73
5869.56
7630.43
6163.04
4695.65
6812.15
4773.48
4176.79
3977.90
3580.11
7043.47
6885.24
7096.72
7081.96
7081.96
7868.85
4108.69
4157.60
4915.76
4695.65
3032.60
4918.03
6456.52
3540.98
7554.09
5869.56
4402.17
3913.04
7336.95
4891.30
5869.56
5869.56
4402.17
7043.47
4695.65
7092.39
3179.34
4891.30
3423.91
6861.87
4475.13
5869.56
4695.65
4695.65
6749.99
6847.82
3423.91
4891.30
4738.69
3245.90
5901.63
5869.56
3913.04
4402.17
5869.56
3913.04
3934.42
7052.45
3934.42
3934.42
4889.34
4889.34
4895.21
5869.56
3912.06
3912.06
3912.06
4891.30
4891.30
7081.96
6885.24
6016.30
3815.21
6456.52
7826.08
3423.91
5966.85
5310.49
4833.14
7955.80
3913.04
3442.62
3442.62
3442.62
4918.03
3540.98
4672.13
3688.52
7826.08
7043.47
4695.65
4918.03
7377.04
4918.03
5901.63
3934.42
5901.63
5901.63
5901.63
7081.96
4891.30
3196.72
3565.57
5409.83
7826.08
4402.17
7434.78
3913.04
6260.86
5781.52
7160.22
4982.32
6364.64
7458.56
4108.69
5869.56
5869.56
7043.47
4918.03
4499.99
3179.34
4402.17
4402.17
3423.91
4157.60
7336.95
4402.17
7515.97
3423.91
6603.26
3179.34
3540.98
5901.63
6491.80
3668.47
6965.21
4108.69
5869.56
3815.21
6885.24
5282.60
3423.91
5869.56
5869.56
4891.30
3913.04
7923.91
7458.56
4674.03
6414.36
4972.37
3729.28
4108.69
5135.86
5135.86
5614.23
3668.47
4182.06
3934.42
5986.95
4891.30
3668.47
5624.99
3540.98
7967.21
3228.26
4695.65
3326.08
3521.73
5869.56
4548.91
5966.85
3580.11
5966.85
4157.60
4891.30
3668.47
4695.65
3934.42
3540.98
7377.04
5901.63
5163.93
4327.86
5380.43
3052.17
7826.08
6456.52
7190.21
5311.47
7081.96
3540.98
4721.31
4721.31
4918.03
3540.98
3423.91
4108.69
5282.60
6885.24
4918.03
4918.03
7868.85
7377.04
5901.63
6847.82
7141.30
6114.13
5135.86
4891.30
3756.52
5135.86
3445.85
7756.90
7160.22
7630.43
3521.73
4548.91
3540.98
5409.83
5901.63
5901.63
3147.54
6847.82
5901.63
7081.96
4891.30
4891.30
5869.56
3934.42
7790.16
4180.32
5086.95
3301.65
7935.91
7935.91
5966.85
7935.91
7160.22
5966.85
5966.85
5869.56
5869.56
5869.56
3521.73
4426.22
3393.44
6573.91
7043.47
7923.91
3913.04
5869.56
6260.86
4328.80
6221.73
5901.63
5901.63
4918.03
4770.49
3934.42
3521.73
3521.73
7982.60
5869.56
5869.56
6749.99
7826.08
5901.63
3344.26
3540.98
7458.56
5966.85
5370.16
7458.56
4206.52
4891.30
6114.13
3049.18
7672.13
5311.47
3934.42
7923.91
4891.30
5380.43
7178.47
4402.17
4402.17
6732.39
5429.34
5869.56
4304.34
7923.91
3423.91
6260.86
7043.47
6358.69
6925.57
5901.63
3836.06
3688.52
4426.22
5016.39
6173.11
4482.78
4721.31
7081.96
5901.63
6786.88
5901.63
4426.22
4695.65
7442.60
3815.21
3130.43
6260.86
6456.52
3668.47
5171.27
7160.22
5071.82
7923.91
5869.56
7336.95
7043.47
4402.17
5135.86
3913.04
3913.04
3442.62
4918.03
4242.29
4868.85
4721.31
5901.63
4426.22
3565.57
7081.96
7081.96
5901.63
6018.19
5901.63
5869.56
3081.52
3081.52
6456.52
3179.34
4891.30
7826.08
5869.56
7826.08
4475.13
6563.53
3521.73
5282.60
5282.60
5282.60
7043.47
4695.65
6456.52
5869.56
6609.83
7868.85
5901.63
3186.88
5901.63
7081.96
5311.47
6456.52
4020.65
3521.73
5869.56
7043.47
4327.86
3639.34
4402.17
7043.47
4891.30
5901.63
5901.63
3540.98
5901.63
7377.04
6786.88
4878.68
4108.69
7336.95
3913.04
3179.34
5869.56
7923.91
3913.04
4891.30
5282.60
6163.04
5135.86
3521.73
3521.73
5869.56
5390.05
6116.02
3729.28
4426.22
3029.50
5901.63
3913.04
7377.04
4426.22
7043.47
5869.56
4402.17
3913.04
5282.60
5869.56
5869.56
4891.30
5869.56
5869.56
5869.56
3668.47
6265.19
3043.09
7090.60
4426.22
4426.22
4426.22
3983.60
5576.08
4695.65
7868.85
5901.63
5869.56
3521.73
7043.47
7483.69
5869.56
7043.47
6456.52
7043.47
7747.82
5282.60
4108.69
7043.47
6114.13
7141.30
5869.56
4891.30
4695.65
4402.17
5869.56
6737.56
3766.07
6134.41
7081.96
7180.32
7244.26
7534.42
7081.96
3245.90
4180.32
4918.03
4180.32
5901.63
5557.37
4426.22
3032.60
7923.91
7826.08
5869.56
3540.98
4108.69
3913.04
3961.95
7630.43
4695.65
7923.91
5869.56
4402.17
3668.47
3222.09
5966.85
5901.63
6491.80
3934.42
5901.63
3442.62
3934.42
3540.98
6885.24
3442.62
7081.96
6755.86
3521.73
5869.56
4918.03
4721.31
7377.04
4426.22
4918.03
3442.62
5747.28
3130.43
4402.17
4891.30
3179.34
6309.78
3668.47
7043.47
7826.08
3913.04
4451.08
4402.17
3277.17
7630.43
6260.86
7458.56
4475.13
4972.37
5370.16
5370.16
3729.28
6265.19
3540.98
7672.13
4180.32
4721.31
6147.54
6147.54
4819.67
7081.96
3049.18
6786.88
5901.63
3934.42
4891.30
5722.82
3272.28
5869.56
3619.56
3913.04
3540.98
5901.63
5901.63
6491.80
7043.47
6705.97
5869.56
7336.95
3521.73
3423.91
7826.08
3179.34
6238.85
4304.34
4157.60
7043.47
4628.15
4891.30
5135.86
6163.04
4475.13
7458.56
4455.24
3836.06
3196.72
3836.06
6393.44
6836.06
5852.45
5085.24
5311.47
7377.04
6786.88
5901.63
5869.56
4891.30
3521.73
3560.86
4108.69
5752.17
6163.04
3668.47
7377.04
4426.22
3688.52
3924.59
3442.62
6885.24
5901.63
4672.13
4819.67
6163.04
7826.08
7336.95
4402.17
7043.47
5869.56
3521.73
4402.17
3423.91
6789.13
3595.10
6603.26
3913.04
3228.26
4972.37
7377.04
6491.80
4426.22
4918.03
3032.60
3130.43
3668.47
7826.08
4891.30
4891.30
5869.56
3836.06
5655.73
4180.32
3898.03
7622.95
3639.34
3815.21
7826.08
7923.91
4644.19
7160.22
3729.28
4229.50
4721.31
5901.63
5901.63
4180.32
7377.04
7081.96
6393.44
6260.86
5634.78
6358.69
6260.86
4108.69
7043.47
6749.99
6749.99
4646.73
7434.78
6163.04
3717.39
3617.11
7043.47
7581.52
6163.04
7336.95
7043.47
4695.65
5576.08
6260.86
6554.34
4475.13
6563.53
3738.91
7336.95
5869.56
5901.63
4888.52
6368.47
3521.73
3815.21
7043.47
4695.65
7092.39
7336.95
3521.73
4278.68
5311.47
7081.96
4918.03
3442.62
3073.77
6373.77
5852.45
7081.96
3491.80
5901.63
7081.96
4891.30
7043.47
3913.04
6554.34
3082.87
5012.15
7043.47
5869.56
7043.47
7826.08
7043.47
4695.65
7326.19
5380.43
4695.65
6163.04
3815.21
5282.60
3521.73
3521.73
6524.51
5282.60
6373.77
3688.52
6353.11
5114.75
4180.32
6639.34
6786.88
5311.47
5901.63
6663.93
6491.80
5771.73
7361.41
5052.71
4196.73
4402.17
3521.73
4402.17
5869.56
7336.95
4304.34
3883.69
4695.65
4353.26
5282.60
3668.47
4891.30
7043.47
3668.47
6563.53
7653.91
4402.17
3147.54
5901.63
4721.31
3934.42
5459.01
4249.18
7043.47
4695.65
7923.91
5869.56
5869.56
7377.04
7081.96
7043.47
7043.47
7043.47
3423.91
6847.82
6065.21
7043.47
5086.95
7160.22
5437.79
7209.94
4972.37
5966.85
7377.04
4106.55
4426.22
5163.93
4451.80
3688.52
3095.40
3836.06
7868.85
7081.96
5704.91
3540.98
6885.24
5282.60
5282.60
7043.47
4989.13
5869.56
5310.97
4402.17
7377.04
7672.13
5901.63
7858.34
7160.22
4646.73
7043.47
7043.47
6137.70
5901.63
4721.31
4721.31
4721.31
7081.96
7336.95
4627.17
4402.17
7170.65
3423.91
3345.65
7043.47
6491.80
3442.62
3540.98
7081.96
5901.63
7377.04
7043.47
4930.43
5282.60
4695.65
7204.91
5311.47
5901.63
5311.47
3469.67
6456.52
5869.56
3521.73
5869.56
5869.56
6847.82
4402.17
3480.66
4402.17
4402.17
4402.17
6847.82
4131.14
6649.18
5508.19
4362.55
6163.04
5282.60
7043.47
7043.47
4695.65
3973.69
7043.47
5869.56
7672.13
3147.54
3688.52
7377.04
7377.04
3138.26
5869.56
7377.04
4426.22
3934.42
5060.65
5869.56
4720.10
6114.13
3761.41
5747.28
5869.56
6891.84
3232.04
5966.85
5966.85
7407.84
7160.22
4891.30
3423.91
4891.30
7336.95
4891.30
3129.83
3934.42
3540.98
5601.63
3934.42
4721.31
4918.03
3442.62
5901.63
7868.85
7081.96
4695.65
3619.56
3961.95
5869.56
5869.56
5170.81
3934.42
7081.96
3344.26
6049.18
5901.63
5901.63
7336.95
3668.47
4544.02
3934.42
3442.62
6163.04
5135.86
5869.56
5771.73
5869.56
3977.90
7955.80
3977.90
7043.47
5869.56
3595.10
5869.56
3668.47
5282.60
7081.96
4918.03
4426.22
3540.98
3934.42
4695.65
6769.56
4784.91
4475.13
5071.82
4475.13
4972.37
6961.32
4475.13
3082.87
3286.95
4891.30
6114.13
7336.95
6847.82
3668.47
4108.69
3815.21
3179.34
3668.47
3668.47
3580.32
7524.59
4490.16
5901.63
5901.63
4718.15
4989.13
4769.02
4891.30
4770.49
7081.96
3344.26
3309.83
3540.98
6196.72
7672.13
4672.13
3864.13
4226.08
4773.48
7559.50
6464.08
7458.56
7458.56
7336.95
7377.04
5901.63
6252.29
6456.52
7325.21
4157.60
3228.26
5869.56
3423.91
7923.91
3196.72
3836.06
4721.31
3934.42
4072.13
5901.63
5203.27
3540.98
3196.72
3275.21
3179.34
3521.73
5576.08
4402.17
4157.60
5282.60
5869.56
3834.78
5045.90
7377.04
3688.52
4921.96
3570.65
6534.78
3729.28
3779.00
4773.48
3179.34
5869.56
5869.56
3668.47
4891.30
5901.63
3422.95
3049.18
4573.77
3713.11
3491.80
4426.22
4770.49
4402.17
3521.73
5673.91
7043.47
4871.73
5918.47
7672.13
3540.98
6193.77
3868.52
3885.24
5311.47
5360.22
5966.85
6165.74
6662.98
5869.56
4157.60
4721.31
4131.14
3196.72
6775.57
3521.73
3467.93
4930.43
6749.99
3668.47
5869.56
4157.60
7043.47
5869.56
3521.73
5869.56
7336.95
7043.47
4402.17
3934.42
7081.96
4573.77
4426.22
4862.95
5869.56
5634.78
6902.60
5869.56
4754.34
5869.56
5596.63
4940.21
3928.17
3729.28
4108.69
3668.47
6114.13
3934.42
3688.52
5869.56
4972.37
3347.40
3306.62
3286.95
3286.95
3286.95
4364.26
4918.03
3225.32
6114.13
3834.78
4157.60
3349.18
4721.31
3737.70
4180.32
3299.99
7295.86
3913.04
7087.49
3540.98
5300.21
3678.56
3624.86
3291.14
6249.83
3228.26
4402.17
3313.36
7874.99
7081.96
3071.80
4426.22
6775.08
4721.31
7081.96
4176.79
4773.48
3759.11
3759.11
5330.38
4077.34
3595.10
5429.34
4451.08
3560.65
5282.60
3521.73
4108.69
3286.95
4314.13
4229.50
5532.78
7514.75
3540.98
4721.31
3195.73
3252.71
5634.78
5576.08
3580.43
4842.39
3974.75
4721.31
3836.06
4972.37
5370.16
6524.75
5282.60
7169.67
5291.41
5163.93
4278.68
5869.56
7923.91
7043.47
7043.47
4402.17
4402.17
3179.34
4146.84
6491.80
4131.14
5311.47
3526.22
3383.60
3540.98
7043.47
3081.52
7195.10
5565.24
3568.69
3782.93
4402.17
5083.75
3779.00
6193.59
4865.86
3277.17
3374.99
3717.39
4918.03
3688.52
4918.03
3540.98
3540.98
5869.56
6456.52
5869.56
5869.56
3521.73
5869.56
5380.43
4918.03
5901.63
3442.62
5901.63
3934.42
5508.19
6491.80
3540.98
7043.47
4402.17
5847.55
3729.28
3540.98
5311.47
5311.47
4402.17
5380.43
4304.34
5869.56
4891.30
7102.17
6245.90
5901.63
5901.63
5869.56
7826.08
6339.13
7336.95
7259.66
6491.80
6885.24
6491.80
5311.47
5901.63
3319.67
4402.17
